Id,Predicted
5895,0.007395833333333332
7122,0.8601041666666669
6173,0.008958333333333334
6142,0.009479166666666667
5358,0.06427083333333333
6095,0.005937500000000001
6878,0.3596875
6554,0.21979166666666664
6793,0.24947916666666664
7286,0.03145833333333334
6076,0.10645833333333332
5134,0.09031249999999998
5419,0.3470833333333331
6255,0.57875
5656,0.5992708333333333
6934,0.038854166666666676
6028,0.16447916666666668
6490,0.6509375
6415,0.18583333333333332
7087,0.023125
5420,0.28708333333333336
5977,0.3990625
6824,0.7464583333333331
5207,0.05875000000000001
7115,0.0603125
7250,0.11166666666666666
6010,0.5479166666666666
6088,0.5248958333333335
5682,0.11072916666666666
7201,0.10614583333333334
6938,0.0278125
6875,0.3948958333333335
5953,0.23880208333333328
5942,0.003333333333333333
5382,0.07812499999999999
6377,0.04229166666666667
5931,0.5903124999999999
5992,0.018958333333333334
5790,0.6260416666666667
6753,0.34159722222222216
6562,0.10791666666666667
7046,0.05437500000000001
5868,0.0078125
5784,0.44145833333333345
5878,0.0075
5110,0.009895833333333333
5210,0.08614583333333332
7230,0.10479166666666667
5005,0.22895833333333332
6871,0.14468750000000002
5363,0.9820833333333333
7253,0.0284375
6055,0.7189583333333335
5072,0.24364583333333328
6913,0.07322916666666668
6386,0.03875
5634,0.03760416666666667
5758,0.3313541666666667
6819,0.3499999999999999
7088,0.007291666666666666
5039,0.026979166666666665
5532,0.02989583333333333
6037,0.0030208333333333333
6322,0.12125000000000004
6887,0.15562500000000004
6660,0.2604166666666667
5451,0.2757291666666668
6014,0.005625
5556,0.15479166666666674
6346,0.2567708333333332
5850,0.3921874999999999
5940,0.21453124999999995
7119,0.034479166666666665
5253,0.6139583333333334
6851,0.8848958333333334
6695,0.1523541666666667
6908,0.38833333333333336
7255,0.66875
5674,0.10354166666666664
6278,0.1938541666666667
5486,0.12947916666666667
5174,0.033854166666666664
6621,0.05260416666666666
6313,0.11020833333333334
6435,0.3101041666666666
6970,0.1223958333333333
6310,0.09958333333333336
5932,0.26697916666666666
6877,0.2704166666666666
6763,0.22947916666666657
7085,0.44947916666666676
7049,0.05333333333333334
6959,0.7156249999999996
5214,0.05708333333333332
6350,0.03135416666666666
5063,0.7457291666666667
5041,0.1096875
5086,0.13354166666666667
6942,0.005729166666666667
5270,0.07968749999999993
6705,0.508125
7051,0.1651041666666667
6758,0.1503125
6249,0.2721874999999999
5808,0.016875
5377,0.11500000000000002
5446,0.134375
5856,0.8598958333333334
4986,0.005520833333333333
7001,0.13531249999999997
6677,0.05718749999999999
6665,0.010833333333333332
5817,0.7684374999999999
6984,0.06239583333333334
6541,0.0034375
5117,0.06999999999999999
6097,0.017083333333333336
5389,0.49796875000000007
7219,0.024270833333333335
6338,0.31864583333333335
6922,0.21677083333333322
5367,0.21760416666666654
5638,0.05864583333333335
5830,0.05135416666666666
5338,0.6854166666666667
6007,0.18958333333333335
6612,0.08468750000000001
5718,0.005729166666666666
6104,0.1305208333333333
5229,0.02041666666666667
6625,0.24250000000000008
5206,0.1096875
5963,0.4300000000000002
4990,0.008645833333333332
6641,0.4274305555555557
5369,0.11291666666666664
6196,0.1679166666666667
5236,0.014375
5719,0.22958333333333333
5643,0.3264583333333333
7050,0.12020833333333333
6355,0.09229166666666666
6688,0.11697916666666668
6239,0.5835416666666666
5531,0.0259375
6113,0.03687500000000001
7181,0.24677083333333322
6118,0.08427083333333335
7264,0.09125000000000001
5343,0.027812500000000004
5051,0.1375
5779,0.31604166666666667
6605,0.0328125
6655,0.20302083333333326
6534,0.06177083333333333
5681,0.07666666666666665
6607,0.013125
6242,0.46536458333333314
7242,0.05958333333333333
7277,0.03822916666666667
6675,0.0055208333333333325
5398,0.022604166666666668
5956,0.20218750000000005
5731,0.7046875000000002
6956,0.46989583333333335
6437,0.5041493055555556
5447,0.6194791666666667
5973,0.14583333333333337
6075,0.735625
5281,0.07645833333333332
5103,0.0028125
6468,0.1009375
7209,0.8711458333333334
5584,0.0007291666666666666
4988,0.6818750000000001
6502,0.0640625
5651,0.0015625
4962,0.05781249999999999
5862,0.0675
7199,0.09364583333333334
6727,0.4901562500000003
7279,0.6123958333333335
6544,0.016458333333333332
5933,0.12437499999999999
6574,0.16218749999999996
6399,0.002708333333333333
7187,0.0125
6353,0.08083333333333334
5043,0.029375
5469,0.3134374999999999
5976,0.06968750000000001
6059,0.26937500000000003
5799,0.2529166666666667
6147,0.28593749999999984
6254,0.38020833333333337
7100,0.016041666666666666
7147,0.2184375
5909,0.03291666666666668
7037,0.03906250000000001
5782,0.22802083333333326
6237,0.7439583333333333
6552,0.011979166666666667
7067,0.07322916666666665
5320,0.03385416666666667
5930,0.3433333333333334
6486,0.027395833333333335
5245,0.11635416666666668
6643,0.022604166666666665
5260,0.28395833333333337
5569,0.09916666666666667
7110,0.02625
7139,0.00875
6791,0.15364583333333331
5360,0.0014583333333333334
5287,0.12947916666666665
6553,0.22531250000000003
7072,0.02197916666666667
6044,0.13072916666666667
5332,0.07645833333333334
6866,0.09656250000000002
6633,0.15572916666666667
6926,0.018125
6442,0.0521875
5889,0.09385416666666668
5765,0.4933854166666667
5124,0.2020833333333333
5491,0.07166666666666666
6730,0.35697916666666674
7151,0.022604166666666665
5140,0.07593749999999999
7171,0.20859375
6568,0.5648958333333335
6861,0.6615625000000002
6855,0.0803125
7129,0.018645833333333334
5384,0.2573958333333334
6859,0.5816666666666668
5772,0.1046875
5665,0.005208333333333334
6495,0.5072916666666663
5061,0.021666666666666664
6948,0.4295833333333335
5773,0.3992708333333333
6052,0.04697916666666666
6682,0.5931249999999999
6083,0.1876041666666667
6962,0.27187500000000003
5158,0.18197916666666664
6464,0.3483854166666667
5172,0.014895833333333336
5582,0.004166666666666667
6136,0.23260416666666678
6235,0.0290625
6508,0.09770833333333333
4968,0.09770833333333333
6632,0.07218750000000002
7195,0.15937500000000002
5525,0.04291666666666667
6320,0.005833333333333333
6766,0.048541666666666664
6872,0.30562500000000004
5906,0.23270833333333335
7172,0.016770833333333336
6571,0.0175
5616,0.008854166666666668
6312,0.018125
6470,0.04479166666666667
5147,0.35156249999999994
5501,0.015625
6436,0.12979166666666667
5699,0.07000000000000002
5313,0.0725
6234,0.030416666666666668
6569,0.06541666666666666
7202,0.10145833333333334
5683,0.10770833333333332
5034,0.029375
5435,0.026250000000000006
5815,0.38062500000000005
5589,0.3714583333333333
6746,0.69375
6790,0.08437500000000002
6857,0.030416666666666668
6450,0.0103125
7221,0.05906249999999999
5527,0.03979166666666666
5620,0.3268749999999999
6215,0.0421875
7167,0.028125000000000004
5823,0.07229166666666667
6207,0.010208333333333333
6932,0.0115625
5669,0.07322916666666666
5154,0.33979166666666655
7168,0.030104166666666668
5585,0.1204166666666667
7200,0.263125
6539,0.04020833333333334
5774,0.0365625
6357,0.011979166666666666
5042,0.0578125
5015,0.10760416666666667
5354,0.03208333333333333
6054,0.25770833333333326
7295,0.3026041666666665
5365,0.12093749999999998
6755,0.6616666666666668
5991,0.8103125
7035,0.0346875
5893,0.014375000000000002
7164,0.11218749999999998
5304,0.021979166666666664
5561,0.029999999999999995
5520,0.012083333333333335
5241,0.22364583333333335
7096,0.15
6078,0.009166666666666667
5046,0.058541666666666686
5334,0.025729166666666664
6969,0.008229166666666666
6821,0.12229166666666665
5760,0.0178125
5614,0.061562500000000006
7091,0.07989583333333333
5698,0.027708333333333335
5169,0.03947916666666666
7294,0.06604166666666667
5318,0.1784375
5368,0.07083333333333333
6923,0.07104166666666666
5463,0.037812500000000006
5265,0.6054166666666665
6321,0.22609375
5226,0.24041666666666675
6868,0.5253125000000002
4967,0.7911458333333333
5293,0.011666666666666665
5865,0.18677083333333333
5841,0.019062499999999996
5526,0.0021875
6852,0.27687499999999987
6469,0.030416666666666675
6168,0.09135416666666664
7292,0.08177083333333336
5036,0.3117708333333333
5644,0.09718750000000002
6856,0.6187500000000002
5428,0.022395833333333334
5027,0.03989583333333333
4989,0.6021875000000002
5221,0.15864583333333335
6402,0.03989583333333333
5346,0.358125
6748,0.25260416666666674
